workerid,trial_number,trial_type,property,prevalence,animal,rt,property_index,animal_index
8,0,priors,eat people,1,Bears,27.281,5,8
8,0,priors,eat people,1,Wolves,27.281,5,9
8,0,priors,eat people,0,Pandas,27.281,5,10
8,1,priors,are juvenile,50,Lions,14.33,6,0
8,1,priors,are juvenile,50,Robins,14.33,6,1
8,1,priors,are juvenile,50,Cardinals,14.33,6,2
8,1,priors,are juvenile,50,Swans,14.33,6,3
8,1,priors,are juvenile,50,Ticks,14.33,6,4
8,1,priors,are juvenile,50,Tigers,14.33,6,5
8,1,priors,are juvenile,50,Hippos,14.33,6,6
8,1,priors,are juvenile,50,Sharks,14.33,6,7
8,1,priors,are juvenile,50,Bears,14.33,6,8
8,1,priors,are juvenile,50,Wolves,14.33,6,9
8,1,priors,are juvenile,50,Pandas,14.33,6,10
8,1,priors,are male,50,Lions,10.767,7,0
8,1,priors,are male,50,Robins,10.767,7,1
8,1,priors,are male,50,Cardinals,10.767,7,2
8,1,priors,are male,50,Swans,10.767,7,3
8,1,priors,are male,50,Ticks,10.767,7,4
8,1,priors,are male,50,Tigers,10.767,7,5
8,1,priors,are male,50,Hippos,10.767,7,6
8,1,priors,are male,50,Sharks,10.767,7,7
8,1,priors,are male,50,Bears,10.767,7,8
8,1,priors,are male,50,Wolves,10.767,7,9
8,1,priors,are male,50,Pandas,10.767,7,10
8,1,priors,have spots,0,Mosquitos,14.644,8,0
8,1,priors,have spots,50,Ducks,14.644,8,1
8,1,priors,have spots,0,Kangaroos,14.644,8,2
8,1,priors,have spots,100,Leopards,14.644,8,3
8,1,priors,have spots,0,Peacocks,14.644,8,4
8,1,priors,have spots,0,Sharks,14.644,8,5
8,1,priors,have spots,100,Jaguars,14.644,8,6
8,1,priors,have spots,0,Dolphins,14.644,8,7
8,1,priors,have spots,0,Buffalo,14.644,8,8
8,1,priors,have spots,0,Porcupines,14.644,8,9
8,1,priors,have spots,0,Platypus,14.644,8,10
8,1,priors,have pouches,0,Mosquitos,16.456,9,0
8,1,priors,have pouches,0,Ducks,16.456,9,1
8,1,priors,have pouches,50,Kangaroos,16.456,9,2
8,1,priors,have pouches,0,Leopards,16.456,9,3
8,1,priors,have pouches,0,Peacocks,16.456,9,4
8,1,priors,have pouches,0,Sharks,16.456,9,5
8,1,priors,have pouches,0,Jaguars,16.456,9,6
8,1,priors,have pouches,0,Dolphins,16.456,9,7
8,1,priors,have pouches,0,Buffalo,16.456,9,8
8,1,priors,have pouches,0,Porcupines,16.456,9,9
8,1,priors,have pouches,50,Platypus,16.456,9,10
8,1,priors,have beautiful feathers,0,Mosquitos,9.525,10,0
8,1,priors,have beautiful feathers,100,Ducks,9.525,10,1
8,1,priors,have beautiful feathers,0,Kangaroos,9.525,10,2
8,1,priors,have beautiful feathers,0,Leopards,9.525,10,3
8,1,priors,have beautiful feathers,100,Peacocks,9.525,10,4
8,1,priors,have beautiful feathers,0,Sharks,9.525,10,5
8,1,priors,have beautiful feathers,0,Jaguars,9.525,10,6
8,1,priors,have beautiful feathers,0,Dolphins,9.525,10,7
8,1,priors,have beautiful feathers,0,Buffalo,9.525,10,8
8,1,priors,have beautiful feathers,0,Porcupines,9.525,10,9
8,1,priors,have beautiful feathers,0,Platypus,9.525,10,10
8,1,priors,are female,50,Mosquitos,8.603,11,0
8,1,priors,are female,50,Ducks,8.603,11,1
8,1,priors,are female,50,Kangaroos,8.603,11,2
8,1,priors,are female,50,Leopards,8.603,11,3
8,1,priors,are female,50,Peacocks,8.603,11,4
8,1,priors,are female,50,Sharks,8.603,11,5
8,1,priors,are female,50,Jaguars,8.603,11,6
8,1,priors,are female,50,Dolphins,8.603,11,7
8,1,priors,are female,50,Buffalo,8.603,11,8
8,1,priors,are female,50,Porcupines,8.603,11,9
8,1,priors,are female,50,Platypus,8.603,11,10
8,1,priors,are full-grown,50,Mosquitos,8.743,12,0
8,1,priors,are full-grown,50,Ducks,8.743,12,1
8,1,priors,are full-grown,50,Kangaroos,8.743,12,2
8,1,priors,are full-grown,50,Leopards,8.743,12,3
8,1,priors,are full-grown,50,Peacocks,8.743,12,4
8,1,priors,are full-grown,50,Sharks,8.743,12,5
8,1,priors,are full-grown,50,Jaguars,8.743,12,6
8,1,priors,are full-grown,50,Dolphins,8.743,12,7
8,1,priors,are full-grown,50,Buffalo,8.743,12,8
8,1,priors,are full-grown,50,Porcupines,8.743,12,9
8,1,priors,are full-grown,50,Platypus,8.743,12,10
8,1,priors,attacks swimmers,0,Mosquitos,8.74,13,0
8,1,priors,attacks swimmers,0,Ducks,8.74,13,1
8,1,priors,attacks swimmers,0,Kangaroos,8.74,13,2
8,1,priors,attacks swimmers,0,Leopards,8.74,13,3
8,1,priors,attacks swimmers,0,Peacocks,8.74,13,4
8,1,priors,attacks swimmers,1,Sharks,8.74,13,5
8,1,priors,attacks swimmers,0,Jaguars,8.74,13,6
8,1,priors,attacks swimmers,0,Dolphins,8.74,13,7
8,1,priors,attacks swimmers,0,Buffalo,8.74,13,8
8,1,priors,attacks swimmers,0,Porcupines,8.74,13,9
8,1,priors,attacks swimmers,0,Platypus,8.74,13,10
8,1,priors,carry malaria,5,Mosquitos,9.098,14,0
8,1,priors,carry malaria,0,Ducks,9.098,14,1
8,1,priors,carry malaria,0,Kangaroos,9.098,14,2
8,1,priors,carry malaria,0,Leopards,9.098,14,3
8,1,priors,carry malaria,0,Peacocks,9.098,14,4
8,1,priors,carry malaria,0,Sharks,9.098,14,5
8,1,priors,carry malaria,0,Jaguars,9.098,14,6
8,1,priors,carry malaria,0,Dolphins,9.098,14,7
8,1,priors,carry malaria,0,Buffalo,9.098,14,8
8,1,priors,carry malaria,0,Porcupines,9.098,14,9
8,1,priors,carry malaria,0,Platypus,9.098,14,10
8,1,priors,have wings,100,Mosquitos,8.884,15,0
8,1,priors,have wings,100,Ducks,8.884,15,1
8,1,priors,have wings,0,Kangaroos,8.884,15,2
8,1,priors,have wings,0,Leopards,8.884,15,3
8,1,priors,have wings,100,Peacocks,8.884,15,4
8,1,priors,have wings,0,Sharks,8.884,15,5
8,1,priors,have wings,0,Jaguars,8.884,15,6
8,1,priors,have wings,0,Dolphins,8.884,15,7
8,1,priors,have wings,0,Buffalo,8.884,15,8
8,1,priors,have wings,0,Porcupines,8.884,15,9
8,1,priors,have wings,0,Platypus,8.884,15,10
9,0,priors,are white,1,Lions,35.445,0,0
9,0,priors,are white,0,Kangaroos,35.445,0,1
9,0,priors,are white,45,Sharks,35.445,0,2
9,0,priors,are white,85,Swans,35.445,0,3
9,0,priors,are white,25,Ducks,35.445,0,4
9,0,priors,are white,0,Ticks,35.445,0,5
9,0,priors,are white,25,Leopards,35.445,0,6
9,0,priors,are white,50,Owls,35.445,0,7
9,0,priors,are white,50,Wolves,35.445,0,8
9,0,priors,are white,35,Foxes,35.445,0,9
9,0,priors,are white,50,Bears,35.445,0,10
9,0,priors,are female,50,Lions,16.898,1,0
9,0,priors,are female,50,Kangaroos,16.898,1,1
9,0,priors,are female,50,Sharks,16.898,1,2
9,0,priors,are female,50,Swans,16.898,1,3
9,0,priors,are female,50,Ducks,16.898,1,4
9,0,priors,are female,50,Ticks,16.898,1,5
9,0,priors,are female,50,Leopards,16.898,1,6
9,0,priors,are female,50,Owls,16.898,1,7
9,0,priors,are female,50,Wolves,16.898,1,8
9,0,priors,are female,50,Foxes,16.898,1,9
9,0,priors,are female,50,Bears,16.898,1,10
9,0,priors,are full-grown,65,Lions,39.408,2,0
9,0,priors,are full-grown,85,Kangaroos,39.408,2,1
9,0,priors,are full-grown,40,Sharks,39.408,2,2
9,0,priors,are full-grown,80,Swans,39.408,2,3
9,0,priors,are full-grown,80,Ducks,39.408,2,4
9,0,priors,are full-grown,50,Ticks,39.408,2,5
9,0,priors,are full-grown,85,Leopards,39.408,2,6
9,0,priors,are full-grown,85,Owls,39.408,2,7
9,0,priors,are full-grown,60,Wolves,39.408,2,8
9,0,priors,are full-grown,60,Foxes,39.408,2,9
9,0,priors,are full-grown,65,Bears,39.408,2,10
9,0.333333333333,priors,carry Lyme disease,0,Lions,20.432,3,0
9,0.333333333333,priors,carry Lyme disease,0,Kangaroos,20.432,3,1
9,0.333333333333,priors,carry Lyme disease,0,Sharks,20.432,3,2
9,0.333333333333,priors,carry Lyme disease,0,Swans,20.432,3,3
9,0.333333333333,priors,carry Lyme disease,0,Ducks,20.432,3,4
9,0.333333333333,priors,carry Lyme disease,35,Ticks,20.432,3,5
9,0.333333333333,priors,carry Lyme disease,0,Leopards,20.432,3,6
9,0.333333333333,priors,carry Lyme disease,0,Owls,20.432,3,7
9,0.333333333333,priors,carry Lyme disease,25,Wolves,20.432,3,8
9,0.333333333333,priors,carry Lyme disease,25,Foxes,20.432,3,9
9,0.333333333333,priors,carry Lyme disease,25,Bears,20.432,3,10
9,0.166666666667,priors,have manes,50,Lions,10.668,4,0
9,0.166666666667,priors,have manes,0,Kangaroos,10.668,4,1
9,0.166666666667,priors,have manes,0,Sharks,10.668,4,2
9,0.166666666667,priors,have manes,0,Swans,10.668,4,3
9,0.166666666667,priors,have manes,0,Ducks,10.668,4,4
9,0.166666666667,priors,have manes,0,Ticks,10.668,4,5
9,0.166666666667,priors,have manes,0,Leopards,10.668,4,6
9,0.166666666667,priors,have manes,0,Owls,10.668,4,7
9,0.166666666667,priors,have manes,0,Wolves,10.668,4,8
9,0.166666666667,priors,have manes,0,Foxes,10.668,4,9
9,0.166666666667,priors,have manes,0,Bears,10.668,4,10
9,0,priors,have wings,0,Lions,13.929,5,0
9,0,priors,have wings,0,Kangaroos,13.929,5,1
9,0,priors,have wings,0,Sharks,13.929,5,2
9,0,priors,have wings,100,Swans,13.929,5,3
9,0,priors,have wings,100,Ducks,13.929,5,4
9,0,priors,have wings,0,Ticks,13.929,5,5
9,0,priors,have wings,0,Leopards,13.929,5,6
9,0,priors,have wings,100,Owls,13.929,5,7
9,0,priors,have wings,0,Wolves,13.929,5,8
9,0,priors,have wings,0,Foxes,13.929,5,9
9,0,priors,have wings,0,Bears,13.929,5,10
9,1,priors,have pouches,0,Lions,13.81,6,0
9,1,priors,have pouches,100,Kangaroos,13.81,6,1
9,1,priors,have pouches,0,Sharks,13.81,6,2
9,1,priors,have pouches,0,Swans,13.81,6,3
9,1,priors,have pouches,0,Ducks,13.81,6,4
9,1,priors,have pouches,0,Ticks,13.81,6,5
9,1,priors,have pouches,0,Leopards,13.81,6,6
9,1,priors,have pouches,0,Owls,13.81,6,7
9,1,priors,have pouches,0,Wolves,13.81,6,8
9,1,priors,have pouches,0,Foxes,13.81,6,9
9,1,priors,have pouches,0,Bears,13.81,6,10
9,1,priors,attacks swimmers,0,Lions,12.168,7,0
9,1,priors,attacks swimmers,0,Kangaroos,12.168,7,1
9,1,priors,attacks swimmers,20,Sharks,12.168,7,2
9,1,priors,attacks swimmers,0,Swans,12.168,7,3
9,1,priors,attacks swimmers,0,Ducks,12.168,7,4
9,1,priors,attacks swimmers,0,Ticks,12.168,7,5
9,1,priors,attacks swimmers,0,Leopards,12.168,7,6
9,1,priors,attacks swimmers,0,Owls,12.168,7,7
9,1,priors,attacks swimmers,0,Wolves,12.168,7,8
9,1,priors,attacks swimmers,0,Foxes,12.168,7,9
9,1,priors,attacks swimmers,0,Bears,12.168,7,10
9,1,priors,carry malaria,50,Mosquitos,16.482,8,0
9,1,priors,carry malaria,0,Tigers,16.482,8,1
9,1,priors,carry malaria,0,Peacocks,16.482,8,2
9,1,priors,carry malaria,0,Leopards,16.482,8,3
9,1,priors,carry malaria,0,Robins,16.482,8,4
9,1,priors,carry malaria,0,Cardinals,16.482,8,5
9,1,priors,carry malaria,0,Cats,16.482,8,6
9,1,priors,carry malaria,0,Dogs,16.482,8,7
9,1,priors,carry malaria,0,Crabs,16.482,8,8
9,1,priors,carry malaria,0,Shrimp,16.482,8,9
9,1,priors,carry malaria,0,Mice,16.482,8,10
9,1,priors,are red,50,Mosquitos,21.712,9,0
9,1,priors,are red,0,Tigers,21.712,9,1
9,1,priors,are red,0,Peacocks,21.712,9,2
9,1,priors,are red,0,Leopards,21.712,9,3
9,1,priors,are red,100,Robins,21.712,9,4
9,1,priors,are red,100,Cardinals,21.712,9,5
9,1,priors,are red,0,Cats,21.712,9,6
9,1,priors,are red,0,Dogs,21.712,9,7
9,1,priors,are red,45,Crabs,21.712,9,8
9,1,priors,are red,45,Shrimp,21.712,9,9
9,1,priors,are red,0,Mice,21.712,9,10
9,1,priors,are juvenile,65,Mosquitos,31.486,10,0
9,1,priors,are juvenile,25,Tigers,31.486,10,1
9,1,priors,are juvenile,20,Peacocks,31.486,10,2
9,1,priors,are juvenile,25,Leopards,31.486,10,3
9,1,priors,are juvenile,10,Robins,31.486,10,4
9,1,priors,are juvenile,10,Cardinals,31.486,10,5
9,1,priors,are juvenile,50,Cats,31.486,10,6
9,1,priors,are juvenile,50,Dogs,31.486,10,7
9,1,priors,are juvenile,35,Crabs,31.486,10,8
9,1,priors,are juvenile,35,Shrimp,31.486,10,9
9,1,priors,are juvenile,80,Mice,31.486,10,10
9,1,priors,eat people,0,Mosquitos,9.095,11,0
9,1,priors,eat people,0,Tigers,9.095,11,1
9,1,priors,eat people,0,Peacocks,9.095,11,2
9,1,priors,eat people,0,Leopards,9.095,11,3
9,1,priors,eat people,0,Robins,9.095,11,4
9,1,priors,eat people,0,Cardinals,9.095,11,5
9,1,priors,eat people,0,Cats,9.095,11,6
9,1,priors,eat people,0,Dogs,9.095,11,7
9,1,priors,eat people,0,Crabs,9.095,11,8
9,1,priors,eat people,0,Shrimp,9.095,11,9
9,1,priors,eat people,0,Mice,9.095,11,10
9,1,priors,are male,50,Mosquitos,11.51,12,0
9,1,priors,are male,50,Tigers,11.51,12,1
9,1,priors,are male,50,Peacocks,11.51,12,2
9,1,priors,are male,50,Leopards,11.51,12,3
9,1,priors,are male,50,Robins,11.51,12,4
9,1,priors,are male,50,Cardinals,11.51,12,5
9,1,priors,are male,50,Cats,11.51,12,6
9,1,priors,are male,50,Dogs,11.51,12,7
9,1,priors,are male,50,Crabs,11.51,12,8
9,1,priors,are male,50,Shrimp,11.51,12,9
9,1,priors,are male,50,Mice,11.51,12,10
9,1,priors,have beautiful feathers,0,Mosquitos,9.985,13,0
9,1,priors,have beautiful feathers,0,Tigers,9.985,13,1
9,1,priors,have beautiful feathers,100,Peacocks,9.985,13,2
9,1,priors,have beautiful feathers,0,Leopards,9.985,13,3
9,1,priors,have beautiful feathers,100,Robins,9.985,13,4
9,1,priors,have beautiful feathers,100,Cardinals,9.985,13,5
9,1,priors,have beautiful feathers,0,Cats,9.985,13,6
9,1,priors,have beautiful feathers,0,Dogs,9.985,13,7
9,1,priors,have beautiful feathers,0,Crabs,9.985,13,8
9,1,priors,have beautiful feathers,0,Shrimp,9.985,13,9
9,1,priors,have beautiful feathers,0,Mice,9.985,13,10
9,1,priors,lay eggs,100,Mosquitos,15.934,14,0
9,1,priors,lay eggs,0,Tigers,15.934,14,1
9,1,priors,lay eggs,100,Peacocks,15.934,14,2
9,1,priors,lay eggs,0,Leopards,15.934,14,3
9,1,priors,lay eggs,100,Robins,15.934,14,4
9,1,priors,lay eggs,100,Cardinals,15.934,14,5
9,1,priors,lay eggs,0,Cats,15.934,14,6
9,1,priors,lay eggs,0,Dogs,15.934,14,7
9,1,priors,lay eggs,100,Crabs,15.934,14,8
9,1,priors,lay eggs,100,Shrimp,15.934,14,9
9,1,priors,lay eggs,0,Mice,15.934,14,10
9,1,priors,have spots,25,Mosquitos,22.157,15,0
9,1,priors,have spots,100,Tigers,22.157,15,1
9,1,priors,have spots,100,Peacocks,22.157,15,2
9,1,priors,have spots,100,Leopards,22.157,15,3
9,1,priors,have spots,0,Robins,22.157,15,4
9,1,priors,have spots,0,Cardinals,22.157,15,5
9,1,priors,have spots,50,Cats,22.157,15,6
9,1,priors,have spots,50,Dogs,22.157,15,7
9,1,priors,have spots,0,Crabs,22.157,15,8
9,1,priors,have spots,0,Shrimp,22.157,15,9
9,1,priors,have spots,10,Mice,22.157,15,10
10,0,priors,are female,50,Robins,19.416,0,0
10,0,priors,are female,50,Peacocks,19.416,0,1
10,0,priors,are female,50,Lions,19.416,0,2
10,0,priors,are female,50,Mosquitos,19.416,0,3
10,0,priors,are female,50,Ticks,19.416,0,4
10,0,priors,are female,50,Leopards,19.416,0,5
10,0,priors,are female,50,Ants,19.416,0,6
10,0,priors,are female,50,Polar Bears,19.416,0,7
10,0,priors,are female,50,Tigers,19.416,0,8
10,0,priors,are female,50,Turtles,19.416,0,9
10,0,priors,are female,50,Red pandas,19.416,0,10
10,0,priors,have spots,0,Robins,35.52,1,0
10,0,priors,have spots,50,Peacocks,35.52,1,1
10,0,priors,have spots,0,Lions,35.52,1,2
10,0,priors,have spots,0,Mosquitos,35.52,1,3
10,0,priors,have spots,0,Ticks,35.52,1,4
10,0,priors,have spots,100,Leopards,35.52,1,5
10,0,priors,have spots,0,Ants,35.52,1,6
10,0,priors,have spots,0,Polar Bears,35.52,1,7
10,0,priors,have spots,0,Tigers,35.52,1,8
10,0,priors,have spots,50,Turtles,35.52,1,9
10,0,priors,have spots,50,Red pandas,35.52,1,10
10,0,priors,carry Lyme disease,0,Robins,17.026,2,0
10,0,priors,carry Lyme disease,0,Peacocks,17.026,2,1
10,0,priors,carry Lyme disease,0,Lions,17.026,2,2
10,0,priors,carry Lyme disease,25,Mosquitos,17.026,2,3
10,0,priors,carry Lyme disease,50,Ticks,17.026,2,4
10,0,priors,carry Lyme disease,0,Leopards,17.026,2,5
10,0,priors,carry Lyme disease,0,Ants,17.026,2,6
10,0,priors,carry Lyme disease,0,Polar Bears,17.026,2,7
10,0,priors,carry Lyme disease,0,Tigers,17.026,2,8
10,0,priors,carry Lyme disease,0,Turtles,17.026,2,9
10,0,priors,carry Lyme disease,0,Red pandas,17.026,2,10
10,0.333333333333,priors,lay eggs,50,Robins,36.489,3,0
10,0.333333333333,priors,lay eggs,50,Peacocks,36.489,3,1
10,0.333333333333,priors,lay eggs,0,Lions,36.489,3,2
10,0.333333333333,priors,lay eggs,50,Mosquitos,36.489,3,3
10,0.333333333333,priors,lay eggs,50,Ticks,36.489,3,4
10,0.333333333333,priors,lay eggs,0,Leopards,36.489,3,5
10,0.333333333333,priors,lay eggs,50,Ants,36.489,3,6
10,0.333333333333,priors,lay eggs,0,Polar Bears,36.489,3,7
10,0.333333333333,priors,lay eggs,0,Tigers,36.489,3,8
10,0.333333333333,priors,lay eggs,50,Turtles,36.489,3,9
10,0.333333333333,priors,lay eggs,0,Red pandas,36.489,3,10
10,0.166666666667,priors,are full-grown,80,Robins,54.992,4,0
10,0.166666666667,priors,are full-grown,80,Peacocks,54.992,4,1
10,0.166666666667,priors,are full-grown,60,Lions,54.992,4,2
10,0.166666666667,priors,are full-grown,20,Mosquitos,54.992,4,3
10,0.166666666667,priors,are full-grown,30,Ticks,54.992,4,4
10,0.166666666667,priors,are full-grown,60,Leopards,54.992,4,5
10,0.166666666667,priors,are full-grown,60,Ants,54.992,4,6
10,0.166666666667,priors,are full-grown,60,Polar Bears,54.992,4,7
10,0.166666666667,priors,are full-grown,60,Tigers,54.992,4,8
10,0.166666666667,priors,are full-grown,10,Turtles,54.992,4,9
10,0.166666666667,priors,are full-grown,60,Red pandas,54.992,4,10
10,0,priors,have beautiful feathers,100,Robins,15.452,5,0
10,0,priors,have beautiful feathers,100,Peacocks,15.452,5,1
10,0,priors,have beautiful feathers,0,Lions,15.452,5,2
10,0,priors,have beautiful feathers,0,Mosquitos,15.452,5,3
10,0,priors,have beautiful feathers,0,Ticks,15.452,5,4
10,0,priors,have beautiful feathers,0,Leopards,15.452,5,5
10,0,priors,have beautiful feathers,0,Ants,15.452,5,6
10,0,priors,have beautiful feathers,0,Polar Bears,15.452,5,7
10,0,priors,have beautiful feathers,0,Tigers,15.452,5,8
10,0,priors,have beautiful feathers,0,Turtles,15.452,5,9
10,0,priors,have beautiful feathers,0,Red pandas,15.452,5,10
10,1,priors,have manes,0,Robins,23.162,6,0
10,1,priors,have manes,0,Peacocks,23.162,6,1
10,1,priors,have manes,50,Lions,23.162,6,2
10,1,priors,have manes,0,Mosquitos,23.162,6,3
10,1,priors,have manes,0,Ticks,23.162,6,4
10,1,priors,have manes,0,Leopards,23.162,6,5
10,1,priors,have manes,0,Ants,23.162,6,6
10,1,priors,have manes,0,Polar Bears,23.162,6,7
10,1,priors,have manes,0,Tigers,23.162,6,8
10,1,priors,have manes,0,Turtles,23.162,6,9
10,1,priors,have manes,0,Red pandas,23.162,6,10
10,1,priors,carry malaria,0,Robins,27.164,7,0
10,1,priors,carry malaria,0,Peacocks,27.164,7,1
10,1,priors,carry malaria,0,Lions,27.164,7,2
10,1,priors,carry malaria,25,Mosquitos,27.164,7,3
10,1,priors,carry malaria,20,Ticks,27.164,7,4
10,1,priors,carry malaria,0,Leopards,27.164,7,5
10,1,priors,carry malaria,0,Ants,27.164,7,6
10,1,priors,carry malaria,0,Polar Bears,27.164,7,7
10,1,priors,carry malaria,0,Tigers,27.164,7,8
10,1,priors,carry malaria,0,Turtles,27.164,7,9
10,1,priors,carry malaria,0,Red pandas,27.164,7,10
10,1,priors,have pouches,0,Swans,11.586,8,0
10,1,priors,have pouches,50,Kangaroos,11.586,8,1
10,1,priors,have pouches,0,Tigers,11.586,8,2
10,1,priors,have pouches,0,Cardinals,11.586,8,3
10,1,priors,have pouches,0,Ducks,11.586,8,4
10,1,priors,have pouches,0,Sharks,11.586,8,5
10,1,priors,have pouches,0,geese,11.586,8,6
10,1,priors,have pouches,0,deer,11.586,8,7
10,1,priors,have pouches,0,trout,11.586,8,8
10,1,priors,have pouches,0,elk,11.586,8,9
10,1,priors,have pouches,0,ferrets,11.586,8,10
10,1,priors,are male,50,Swans,17.715,9,0
10,1,priors,are male,50,Kangaroos,17.715,9,1
10,1,priors,are male,50,Tigers,17.715,9,2
10,1,priors,are male,50,Cardinals,17.715,9,3
10,1,priors,are male,50,Ducks,17.715,9,4
10,1,priors,are male,50,Sharks,17.715,9,5
10,1,priors,are male,50,geese,17.715,9,6
10,1,priors,are male,50,deer,17.715,9,7
10,1,priors,are male,50,trout,17.715,9,8
10,1,priors,are male,50,elk,17.715,9,9
10,1,priors,are male,50,ferrets,17.715,9,10
10,1,priors,are red,0,Swans,87.976,10,0
10,1,priors,are red,20,Kangaroos,87.976,10,1
10,1,priors,are red,0,Tigers,87.976,10,2
10,1,priors,are red,100,Cardinals,87.976,10,3
10,1,priors,are red,0,Ducks,87.976,10,4
10,1,priors,are red,0,Sharks,87.976,10,5
10,1,priors,are red,0,geese,87.976,10,6
10,1,priors,are red,20,deer,87.976,10,7
10,1,priors,are red,0,trout,87.976,10,8
10,1,priors,are red,0,elk,87.976,10,9
10,1,priors,are red,0,ferrets,87.976,10,10
10,1,priors,are juvenile,10,Swans,29.99,11,0
10,1,priors,are juvenile,10,Kangaroos,29.99,11,1
10,1,priors,are juvenile,10,Tigers,29.99,11,2
10,1,priors,are juvenile,10,Cardinals,29.99,11,3
10,1,priors,are juvenile,10,Ducks,29.99,11,4
10,1,priors,are juvenile,10,Sharks,29.99,11,5
10,1,priors,are juvenile,10,geese,29.99,11,6
10,1,priors,are juvenile,10,deer,29.99,11,7
10,1,priors,are juvenile,40,trout,29.99,11,8
10,1,priors,are juvenile,10,elk,29.99,11,9
10,1,priors,are juvenile,10,ferrets,29.99,11,10
10,1,priors,attacks swimmers,15,Swans,31.904,12,0
10,1,priors,attacks swimmers,0,Kangaroos,31.904,12,1
10,1,priors,attacks swimmers,0,Tigers,31.904,12,2
10,1,priors,attacks swimmers,0,Cardinals,31.904,12,3
10,1,priors,attacks swimmers,10,Ducks,31.904,12,4
10,1,priors,attacks swimmers,10,Sharks,31.904,12,5
10,1,priors,attacks swimmers,10,geese,31.904,12,6
10,1,priors,attacks swimmers,0,deer,31.904,12,7
10,1,priors,attacks swimmers,0,trout,31.904,12,8
10,1,priors,attacks swimmers,0,elk,31.904,12,9
10,1,priors,attacks swimmers,0,ferrets,31.904,12,10
10,1,priors,are white,80,Swans,40.51,13,0
10,1,priors,are white,0,Kangaroos,40.51,13,1
10,1,priors,are white,1,Tigers,40.51,13,2
10,1,priors,are white,0,Cardinals,40.51,13,3
10,1,priors,are white,0,Ducks,40.51,13,4
10,1,priors,are white,5,Sharks,40.51,13,5
10,1,priors,are white,10,geese,40.51,13,6
